video_id,video_path,begin_frame,end_frame,captions,subject,predicate,object
v_O-zE1-Yw3w0,https://www.youtube.com/watch?v=O-zE1-Yw3w0,0,40.86000061,A young girl introduces the video and explains what she will be doing to wood.,girl,introduces,video
v_O-zE1-Yw3w0,https://www.youtube.com/watch?v=O-zE1-Yw3w0,48.34999847,94.65000153, She places a piece of bubblewrap and makes sure it covers around about half of the wood.,She,places,piece
v_O-zE1-Yw3w0,https://www.youtube.com/watch?v=O-zE1-Yw3w0,107.5899963,125.9700012, She then covers the rest of the wood and walks across it like a plank.,She,covers,rest
v_LFeoVokXAFY,https://www.youtube.com/watch?v=LFeoVokXAFY,0,8.470000267,A man uses a large plastic blue bat.,man,uses,bat
v_LFeoVokXAFY,https://www.youtube.com/watch?v=LFeoVokXAFY,11.97999954,50.54000092, He swings it at a pinata shaped like spongebob squarepants.,He,swings,it
v_LFeoVokXAFY,https://www.youtube.com/watch?v=LFeoVokXAFY,52.58000183,58.41999817," He misses several times, and keeps swinging.",He,misses,
v_HxJnPUqF9i8,https://www.youtube.com/watch?v=HxJnPUqF9i8,8.470000267,12.71000004,Athletes throw a javelin during a competition.,Athletes,throw,javelin
v_HxJnPUqF9i8,https://www.youtube.com/watch?v=HxJnPUqF9i8,89.56999969,113.1800003, Athletes train in a gym doing throwing motions on weighted cable machines.,Athletes,train,gym
v_HxJnPUqF9i8,https://www.youtube.com/watch?v=HxJnPUqF9i8,13.92000008,37.52000046, A man practices his throwing stance walking and doing half throws without javeline.,man,practices,stance
v_HxJnPUqF9i8,https://www.youtube.com/watch?v=HxJnPUqF9i8,38.13000107,54.47000122, A man practices his throwing stance walking and doing half throws holding a javeline.,man,practices,stance
v_HxJnPUqF9i8,https://www.youtube.com/watch?v=HxJnPUqF9i8,56.29000092,61.13000107, The man swings a hammer.,man,swings,hammer
v_HxJnPUqF9i8,https://www.youtube.com/watch?v=HxJnPUqF9i8,67.18000031,75.05000305, The man throws a weighted ball.,man,throws,ball
v_FKl0077EUoY,https://www.youtube.com/watch?v=FKl0077EUoY,0,20.23999977,We see a person sharpen a knife on a sanding disc.,We,see,knife
v_FKl0077EUoY,https://www.youtube.com/watch?v=FKl0077EUoY,32.79000092,57.02000046, We see the man talking to the camera.,We,see,camera
v_FKl0077EUoY,https://www.youtube.com/watch?v=FKl0077EUoY,7.409999847,15.10999966, The person touches it and turns it off.,person,touches,it
v_FKl0077EUoY,https://www.youtube.com/watch?v=FKl0077EUoY,16.25,30.51000023, The person turns it on and then off off.,person,turns,it
v_Y_dtU10XIsg,https://www.youtube.com/watch?v=Y_dtU10XIsg,0,5.619999886,A close up of a crack is seen.,close,seen,crack
v_Y_dtU10XIsg,https://www.youtube.com/watch?v=Y_dtU10XIsg,6.940000057,42.61000061," A woman is outside, shoveling snow.",woman,is,
v_Y_dtU10XIsg,https://www.youtube.com/watch?v=Y_dtU10XIsg,46.56999969,66.05999756, A dog wags his tail as he tries to help.,dog,wags,tail
v_x4iCAIPRDVQ,https://www.youtube.com/watch?v=x4iCAIPRDVQ,0,23.37999916,People exercise on fitness machines while people sits on front and watch.,People,exercise,machines
v_x4iCAIPRDVQ,https://www.youtube.com/watch?v=x4iCAIPRDVQ,11.68999958,21.62999916, A man pass on front holding a jacket and stand next a TV.,man,pass,front
v_x4iCAIPRDVQ,https://www.youtube.com/watch?v=x4iCAIPRDVQ,21.62999916,23.37999916, A group of woman walk on front people exercising.,group,walk,woman
v_NwfS7eZiMLg,https://www.youtube.com/watch?v=NwfS7eZiMLg,0,99.01999664,"A man is playing the bagpipes at the bottom of the stairs in the living room of a house, wearing a button up and dress pants, along with socks.",man,playing,bagpipes
v_NwfS7eZiMLg,https://www.youtube.com/watch?v=NwfS7eZiMLg,99.69000244,132.6999969," He begins to tap his foot along with the beat of his tune, He starts to tap his left foot in a back and forth rhythm with his right foot.",He,starts,foot
v_NwfS7eZiMLg,https://www.youtube.com/watch?v=NwfS7eZiMLg,133.3699951,134.7200012," He finishes, and smiles at the camera.",He,finishes,camera
v_aJbl1eVBzk0,https://www.youtube.com/watch?v=aJbl1eVBzk0,0,187.8300018,People are working in a bike shop fixing a bike.,People,working,shop
v_aJbl1eVBzk0,https://www.youtube.com/watch?v=aJbl1eVBzk0,122.0899963,129.6000061,They put the wheels back onto the bike.,They,put,wheels
v_aJbl1eVBzk0,https://www.youtube.com/watch?v=aJbl1eVBzk0,143.6900024,146.5099945, The put the seat on the bike.,,put,seat
v_aJbl1eVBzk0,https://www.youtube.com/watch?v=aJbl1eVBzk0,167.1699982,169.9799957, The bike is put together on the floor.,bike,put,floor
v_UYHgieL5IKM,https://www.youtube.com/watch?v=UYHgieL5IKM,0,90.73999786,"A man is giving advice on outdoor activities, specifically mushrooming and closeup is shown and the man talks about it.",man,giving,advice
v_UYHgieL5IKM,https://www.youtube.com/watch?v=UYHgieL5IKM,52.77999878,141.6600037,  The man cuts one open and then cuts it in half.,man,cuts,one
v_UYHgieL5IKM,https://www.youtube.com/watch?v=UYHgieL5IKM,157.3999939,181.4799957,  Another man talks about the experience.,man,talks,experience
v_f0CViWbj3V4,https://www.youtube.com/watch?v=f0CViWbj3V4,0,1.379999995,A man and woman are seated on a porch.,man,seated,porch
v_f0CViWbj3V4,https://www.youtube.com/watch?v=f0CViWbj3V4,1.929999948,20.59000015, The man plays bongo drums while the woman helps occasionally.,man,plays,drums
v_f0CViWbj3V4,https://www.youtube.com/watch?v=f0CViWbj3V4,21.40999985,27.62999916, Another hand is seen banging a drum in the foreground.,hand,seen,drum
v_h8J08sJ2no0,https://www.youtube.com/watch?v=h8J08sJ2no0,0,24.79999924,"A person walks on the roof of a climbing equipment, then he goes down the wall and reach the floor and walk forward.",person,goes,roof
v_h8J08sJ2no0,https://www.youtube.com/watch?v=h8J08sJ2no0,24.79999924,40.95999908," The man stand with the hands on the border on the equipment and descend down the walk with the hands, then he walk on hands sideward.",man,walk,hands
v_g0XO-rWHmzs,https://www.youtube.com/watch?v=g0XO-rWHmzs,0.74000001,44.38999939,A woman is seen holding two dogs on a leash and proceeds to unhook them and let them go.,woman,seen,dogs
v_g0XO-rWHmzs,https://www.youtube.com/watch?v=g0XO-rWHmzs,35.50999832,71.38999939, One down then does his business into a bag tied to him and runs off behind bikes.,One,does,business
v_rBaR5xF8orE,https://www.youtube.com/watch?v=rBaR5xF8orE,0,63.45000076,A large group of people are seen sitting around an auditorium with one man flying kites around in the middle.,group,seen,people
v_rBaR5xF8orE,https://www.youtube.com/watch?v=rBaR5xF8orE,62.81000137,128.1799927, The person continues moving around with the kites and walks away in the end with a woman speaking to the crowd.,person,continues,kites
v_i2u80Y3BMYs,https://www.youtube.com/watch?v=i2u80Y3BMYs,0,63.36000061,Two men in work out clothes are standing up against the wall and they begin to talk about working out.,men,standing,work
v_i2u80Y3BMYs,https://www.youtube.com/watch?v=i2u80Y3BMYs,63.36000061,136.3800049,One man is then shown and he bends down and shows the proper way to lift the bar with weight on it.,man,shown,way
v_i2u80Y3BMYs,https://www.youtube.com/watch?v=i2u80Y3BMYs,135.3099976,214.7799988,A replay is then shown and the boy bends from the knees and then flips his wrist and brings it over his shoulder as he goes down into a squatting position.,replay,shown,knees
v_WvxwmaDFGqk,https://www.youtube.com/watch?v=WvxwmaDFGqk,0,1.320000052,A man is seen kneeling in a gym.,man,seen,gym
v_WvxwmaDFGqk,https://www.youtube.com/watch?v=WvxwmaDFGqk,1.779999971,7.360000134, He leans forward several times.,He,leans,
v_WvxwmaDFGqk,https://www.youtube.com/watch?v=WvxwmaDFGqk,7.820000172,11.48999977, He is performing slow stretching moves.,He,performing,moves
v_xmag8UI8iws,https://www.youtube.com/watch?v=xmag8UI8iws,0,104.3300018, A person is using a leaf blower to blow leaves into a pile.,person,using,blower
v_xmag8UI8iws,https://www.youtube.com/watch?v=xmag8UI8iws,68.86000061,80.33000183, The leaves blow up onto a hedge.,leaves,blow,hedge
v_xmag8UI8iws,https://www.youtube.com/watch?v=xmag8UI8iws,100.6800003,104.3300018, They walk in front of a tree.,They,walk,front
v_N9LTq3gYmsI,https://www.youtube.com/watch?v=N9LTq3gYmsI,0,14.03999996,A group of people are sitting down at the top of a snow slide in a tube.,group,sitting,people
v_N9LTq3gYmsI,https://www.youtube.com/watch?v=N9LTq3gYmsI,13.51000023,28.62000084,The person holding the camera starts his journey and he is off down the slopes of snow.,person,starts,camera
v_N9LTq3gYmsI,https://www.youtube.com/watch?v=N9LTq3gYmsI,28.79999924,35.54999924,"As he reaches the bottom,several black mats are placed in front of him to help slow him down.",he,placed,bottom
v_pZ8QqpYu-H8,https://www.youtube.com/watch?v=pZ8QqpYu-H8,0,165.2899933,"A man is seated at a piano, playing and singing into a microphone.",man,seated,piano
v_pZ8QqpYu-H8,https://www.youtube.com/watch?v=pZ8QqpYu-H8,171.8600006,187.8300018,"When he finishes, he looks up and smiles.",he,looks,
v_4hmJfJo6UI8,https://www.youtube.com/watch?v=4hmJfJo6UI8,0,14.14999962,A female athlete runs quickly down a track.,athlete,runs,track
v_4hmJfJo6UI8,https://www.youtube.com/watch?v=4hmJfJo6UI8,18.28000069,27.70999908, She plows into the sand before getting up and walking away.,She,plows,sand
v_4hmJfJo6UI8,https://www.youtube.com/watch?v=4hmJfJo6UI8,41.86999893,117.9400024, The scene is repeated three times before ending with her cheering and clapping.,scene,repeated,cheering
v_TEaugXCX1m4,https://www.youtube.com/watch?v=TEaugXCX1m4,0,21.02000046,A lighthouse is shown on the beach before we see a man running with a surf board.,lighthouse,shown,beach
v_TEaugXCX1m4,https://www.youtube.com/watch?v=TEaugXCX1m4,26.27000046,110.3499985," The man rides a wave, then through it.",man,rides,wave
v_TEaugXCX1m4,https://www.youtube.com/watch?v=TEaugXCX1m4,111.0999985,150.1399994, He completes several stunts before walking onto the beach with the board under his arm.,He,completes,stunts
v_9rW35YTKYq8,https://www.youtube.com/watch?v=9rW35YTKYq8,14.22000027,36.72999954,"A man is shown flipping a violin in his hands, playing a popular song on his violin.",man,shown,violin
v_9rW35YTKYq8,https://www.youtube.com/watch?v=9rW35YTKYq8,36.72999954,213.2799988, The camera shows the violinist from various angles playing the popular song and not breaking concentration.,camera,shows,violinist
v_9rW35YTKYq8,https://www.youtube.com/watch?v=9rW35YTKYq8,94.79000092,213.2799988, The camera pans all around the player and shows him playing the complete song.,him,pans,player
v_hoisfXCLJDQ,https://www.youtube.com/watch?v=hoisfXCLJDQ,0.150000006,3.190000057,A camera zooms in on a person riding in a tube.,,zooms,person
v_hoisfXCLJDQ,https://www.youtube.com/watch?v=hoisfXCLJDQ,3.190000057,9.789999962, More people are seen riding in tubes behind the man.,people,seen,tubes
v_hoisfXCLJDQ,https://www.youtube.com/watch?v=hoisfXCLJDQ,7.059999943,12.52999973, The people continue to ride around the area down the river.,people,continue,area
v_mnqSG5o84NE,https://www.youtube.com/watch?v=mnqSG5o84NE,0,48.24000168,A man train a boy kick box while two men watch sitting in the room.,man,train,box
v_mnqSG5o84NE,https://www.youtube.com/watch?v=mnqSG5o84NE,48.93999863,62.22000122," Then, the man stands and kick the boy who kick back then kneels.",man,stands,boy
v_mnqSG5o84NE,https://www.youtube.com/watch?v=mnqSG5o84NE,62.91999817,111.8600006," After, the man trains another child while showing movements.",man,trains,child
v_mnqSG5o84NE,https://www.youtube.com/watch?v=mnqSG5o84NE,112.5599976,138.4299927," After, the man stands to practice kicks, then the man lye down and and hug the child who continues practicing kick box.",man,lye,kicks
v_IWuiVS3-Z7k,https://www.youtube.com/watch?v=IWuiVS3-Z7k,0,4.800000191,People are shown walking along a beach.,People,shown,beach
v_IWuiVS3-Z7k,https://www.youtube.com/watch?v=IWuiVS3-Z7k,7.800000191,52.79000092, Several people in paintball gear are running through an obstacle course.,people,running,gear
v_IWuiVS3-Z7k,https://www.youtube.com/watch?v=IWuiVS3-Z7k,56.38000107,103.7699966," The people shoot at each other, hiding behind the obstacles.",people,shoot,other
v_IWuiVS3-Z7k,https://www.youtube.com/watch?v=IWuiVS3-Z7k,106.1699982,119.9700012, The winner dances and runs across the field.,,dances,field
v_nvsK9ggeics,https://www.youtube.com/watch?v=nvsK9ggeics,1.100000024,37.36000061,A young child is seen sitting behind a drum set playing the drums.,child,seen,set
v_nvsK9ggeics,https://www.youtube.com/watch?v=nvsK9ggeics,30.04000092,71.79000092, The boy continues playing the instrument while the camera zooms in on him playing.,boy,continues,instrument
v_rAuz_Pf3lp8,https://www.youtube.com/watch?v=rAuz_Pf3lp8,3.5,167.0399933,"A family has a picnic, and goes tubing on inflatable rafts in a narrow body of water surrounded by trees, on a rainy day.",family,has,picnic
v_rAuz_Pf3lp8,https://www.youtube.com/watch?v=rAuz_Pf3lp8,3.5,11.36999989,"  A family of people sit at an outdoor wooden picnic table, eating, waiving at the camera.",family,sit,people
v_rAuz_Pf3lp8,https://www.youtube.com/watch?v=rAuz_Pf3lp8,13.11999989,31.47999954,  The family watch the weather outdoors as it begins to rain and a little girl runs out into the rain and dances in it.,family,watch,weather
v_rAuz_Pf3lp8,https://www.youtube.com/watch?v=rAuz_Pf3lp8,38.47999954,154.8000031,"  The family then appears, floating, talking and smiling on inflatable tubes on a narrow body of water.",family,appears,tubes
v_rAuz_Pf3lp8,https://www.youtube.com/watch?v=rAuz_Pf3lp8,155.6799927,174.9199982,  The event ends and the family leaves an area bordered by a wooden fence.,event,ends,area
v_pxb95-aSDYo,https://www.youtube.com/watch?v=pxb95-aSDYo,4.21999979,11.81000042,A man plays guitar and harmonica at the same time.,man,plays,guitar
v_pxb95-aSDYo,https://www.youtube.com/watch?v=pxb95-aSDYo,12.65999985,64.97000122," Then, the man sings while playing the guitar.",man,sings,guitar
v_pxb95-aSDYo,https://www.youtube.com/watch?v=pxb95-aSDYo,66.66000366,115.5999985," After, the man continues playing both the guitar and the harmonica, then sing.",man,continues,guitar
v_pxb95-aSDYo,https://www.youtube.com/watch?v=pxb95-aSDYo,116.4400024,168.75," Next, the man plays the harmonica and the guitar together.",man,plays,harmonica
v_y7WO-8cQfO0,https://www.youtube.com/watch?v=y7WO-8cQfO0,0,4.789999962,The video begins with a title sequence.,video,begins,sequence
v_y7WO-8cQfO0,https://www.youtube.com/watch?v=y7WO-8cQfO0,156.2599945,191.7299957," The video ends with credits showing the young man's name, along with the names of those who assisted him.",video,ends,credits
v_y7WO-8cQfO0,https://www.youtube.com/watch?v=y7WO-8cQfO0,4.789999962,191.7299957, A young man is shown in a gym performing tricks with a jump rope as music plays in the background.,man,shown,tricks
v_y7WO-8cQfO0,https://www.youtube.com/watch?v=y7WO-8cQfO0,70.94000244,191.7299957, The young man gets up again and does more tricks while standing.,man,gets,tricks
v_y7WO-8cQfO0,https://www.youtube.com/watch?v=y7WO-8cQfO0,49.84999847,70.94000244, He then lays down and begins doing tricks on the floor.,He,lays,tricks
v_y7WO-8cQfO0,https://www.youtube.com/watch?v=y7WO-8cQfO0,90.11000061,97.77999878," At one point, his friends assist with the jump rope tricks.",friends,assist,point
v_74EoyLUbtgI,https://www.youtube.com/watch?v=74EoyLUbtgI,0,21.39999962,A lady is seen putting wax on a mans shoes.,lady,seen,wax
v_74EoyLUbtgI,https://www.youtube.com/watch?v=74EoyLUbtgI,21.39999962,29.95999908, We see the cloth hanging on the wall.,We,see,wall
v_74EoyLUbtgI,https://www.youtube.com/watch?v=74EoyLUbtgI,34.24000168,42.81000137, We see the footprints on the platform.,We,see,footprints
v_74EoyLUbtgI,https://www.youtube.com/watch?v=74EoyLUbtgI,114.7200012,138.6900024," We see the cloth on the wall, then the lines of cloth near the shoes shine sign.",We,see,cloth
v_74EoyLUbtgI,https://www.youtube.com/watch?v=74EoyLUbtgI,153.25,171.2200012, We see the holographic man on the wall with the paper.,We,see,man
v_74EoyLUbtgI,https://www.youtube.com/watch?v=74EoyLUbtgI,42.81000137,113.8600006, The woman rubs the mans shoes with a cloth.,woman,rubs,shoes
